,feature,weight,std
0,1942.3,0.058064516129032295,0.012903225806451644
1,682.5,0.03870967741935483,0.012903225806451644
2,1709.9,0.032258064516129024,0.020401791355925045
3,1912.8,0.032258064516129024,0.020401791355925045
4,1926.2,0.032258064516129004,0.0
5,2417.2,0.032258064516129004,0.0
6,669,0.032258064516129004,0.0
7,1931.6,0.032258064516129004,0.0
8,1904.7,0.032258064516129004,0.0
9,717.4,0.032258064516129004,0.0
10,1939.6,0.032258064516129004,0.0
11,1907.4,0.032258064516129004,0.0
12,411.7,0.032258064516129004,0.0
13,2470.1,0.032258064516129004,0.0
14,416,0.032258064516129004,0.0
15,1950.3,0.032258064516129004,0.0
16,1934.3,0.032258064516129004,0.0
17,1666.6,0.032258064516129004,0.0
18,1992.6,0.032258064516129004,0.0
19,1615.9,0.032258064516129004,0.0
20,2160.8,0.032258064516129004,0.0
21,1807,0.032258064516129004,0.0
22,2108.4,0.032258064516129004,0.0
23,1543.2,0.032258064516129004,0.0
24,1575.9,0.032258064516129004,0.0
25,1597.8,0.032258064516129004,0.0
26,1273.7,0.032258064516129004,0.0
27,1910.1,0.032258064516129004,0.0
28,1944.9,0.0258064516129032,0.0129032258064516
29,1447.9,0.0258064516129032,0.0129032258064516
30,1936.9,0.0258064516129032,0.0129032258064516
31,2397.1,0.0258064516129032,0.0129032258064516
32,1947.6,0.0258064516129032,0.0129032258064516
33,1243.7,0.0258064516129032,0.0129032258064516
34,1477.3,0.0258064516129032,0.0129032258064516
35,1619.5,0.0258064516129032,0.0129032258064516
36,557.7,0.0258064516129032,0.0129032258064516
37,2029.1,0.0258064516129032,0.0129032258064516
38,810.9,0.0258064516129032,0.0129032258064516
39,1796.2,0.0258064516129032,0.0129032258064516
40,1444.3,0.0258064516129032,0.0129032258064516
41,1902,0.0258064516129032,0.0129032258064516
42,678.5,0.0258064516129032,0.0129032258064516
43,690.6,0.0258064516129032,0.0129032258064516
44,704,0.0258064516129032,0.0129032258064516
45,2491.7,0.0258064516129032,0.0129032258064516
46,1385.2,0.019354838709677403,0.0158031596308592
47,341.9,0.019354838709677403,0.0158031596308592
48,1892.8,0.019354838709677403,0.0158031596308592
49,1963.6,0.019354838709677403,0.0158031596308592
50,1871.4,0.019354838709677403,0.0158031596308592
51,713.4,0.019354838709677403,0.0158031596308592
52,701.4,0.019354838709677403,0.0158031596308592
53,628.1,0.019354838709677403,0.0158031596308592
54,681.2,0.019354838709677403,0.0158031596308592
55,644.5,0.019354838709677403,0.0158031596308592
56,553.5,0.0129032258064516,0.0158031596308592
57,689.3,0.0129032258064516,0.0158031596308592
58,755.6,0.0129032258064516,0.0158031596308592
59,459.2,0.0129032258064516,0.0158031596308592
60,1702.7,0.0129032258064516,0.0158031596308592
61,392.7,0.0129032258064516,0.0158031596308592
62,679.8,0.0129032258064516,0.0158031596308592
63,673.1,0.0129032258064516,0.0158031596308592
64,496.1,0.0064516129032258,0.0129032258064516
65,712,0.0064516129032258,0.0129032258064516
66,522.8,0.0064516129032258,0.0129032258064516
67,1864.2,0.0064516129032258,0.0129032258064516
68,447.8,0.0064516129032258,0.0129032258064516
69,1810.6,0.0064516129032258,0.0129032258064516
70,354,0.0064516129032258,0.0129032258064516
71,518.6,0.0064516129032258,0.0129032258064516
72,656.8,0.0064516129032258,0.0129032258064516
73,1849.9,0.0064516129032258,0.0129032258064516
74,501.7,0.0064516129032258,0.0129032258064516
75,781.5,0.0,0.0
76,776.4,0.0,0.0
77,790.5,0.0,0.0
78,777.7,0.0,0.0
79,789.2,0.0,0.0
80,788,0.0,0.0
81,726.7,0.0,0.0
82,782.8,0.0,0.0
83,786.7,0.0,0.0
84,779,0.0,0.0
85,785.4,0.0,0.0
86,791.8,0.0,0.0
87,705.4,0.0,0.0
88,780.3,0.0,0.0
89,784.1,0.0,0.0
90,729.3,0.0,0.0
91,793.1,0.0,0.0
92,775.1,0.0,0.0
93,722.7,0.0,0.0
94,724,0.0,0.0
95,725.3,0.0,0.0
96,809.6,0.0,0.0
97,808.3,0.0,0.0
98,702.7,0.0,0.0
99,807.1,0.0,0.0
100,805.8,0.0,0.0
101,804.5,0.0,0.0
102,803.3,0.0,0.0
103,802,0.0,0.0
104,800.7,0.0,0.0
105,799.5,0.0,0.0
106,798.2,0.0,0.0
107,720,0.0,0.0
108,796.9,0.0,0.0
109,795.6,0.0,0.0
110,794.4,0.0,0.0
111,706.7,0.0,0.0
112,773.8,0.0,0.0
113,751.7,0.0,0.0
114,749.1,0.0,0.0
115,747.8,0.0,0.0
116,746.5,0.0,0.0
117,745.1,0.0,0.0
118,743.8,0.0,0.0
119,742.5,0.0,0.0
120,710.7,0.0,0.0
121,741.2,0.0,0.0
122,739.9,0.0,0.0
123,738.6,0.0,0.0
124,728,0.0,0.0
125,737.2,0.0,0.0
126,735.9,0.0,0.0
127,734.6,0.0,0.0
128,733.3,0.0,0.0
129,732,0.0,0.0
130,730.6,0.0,0.0
131,750.4,0.0,0.0
132,753,0.0,0.0
133,772.5,0.0,0.0
134,754.3,0.0,0.0
135,771.2,0.0,0.0
136,769.9,0.0,0.0
137,768.6,0.0,0.0
138,767.3,0.0,0.0
139,766,0.0,0.0
140,764.7,0.0,0.0
141,718.7,0.0,0.0
142,763.4,0.0,0.0
143,762.1,0.0,0.0
144,760.8,0.0,0.0
145,759.5,0.0,0.0
146,721.4,0.0,0.0
147,716,0.0,0.0
148,708,0.0,0.0
149,756.9,0.0,0.0
150,714.7,0.0,0.0
151,709.4,0.0,0.0
152,758.2,0.0,0.0
153,2517.4,0.0,0.0
154,812.1,0.0,0.0
155,913.2,0.0,0.0
156,929.7,0.0,0.0
157,928.5,0.0,0.0
158,927.3,0.0,0.0
159,926.1,0.0,0.0
160,925,0.0,0.0
161,923.8,0.0,0.0
162,922.6,0.0,0.0
163,921.4,0.0,0.0
164,920.3,0.0,0.0
165,919.1,0.0,0.0
166,917.9,0.0,0.0
167,916.7,0.0,0.0
168,915.6,0.0,0.0
169,914.4,0.0,0.0
170,912,0.0,0.0
171,813.4,0.0,0.0
172,910.8,0.0,0.0
173,909.7,0.0,0.0
174,908.5,0.0,0.0
175,907.3,0.0,0.0
176,906.1,0.0,0.0
177,904.9,0.0,0.0
178,903.8,0.0,0.0
179,902.6,0.0,0.0
180,901.4,0.0,0.0
181,900.2,0.0,0.0
182,899,0.0,0.0
183,897.8,0.0,0.0
184,896.6,0.0,0.0
185,895.4,0.0,0.0
186,930.8,0.0,0.0
187,932,0.0,0.0
188,933.2,0.0,0.0
189,934.3,0.0,0.0
190,968.1,0.0,0.0
191,967,0.0,0.0
192,965.8,0.0,0.0
193,964.7,0.0,0.0
194,963.5,0.0,0.0
195,962.3,0.0,0.0
196,961.2,0.0,0.0
197,960,0.0,0.0
198,958.8,0.0,0.0
199,957.7,0.0,0.0
200,956.5,0.0,0.0
201,955.3,0.0,0.0
202,954.2,0.0,0.0
203,953,0.0,0.0
204,951.8,0.0,0.0
205,950.7,0.0,0.0
206,949.5,0.0,0.0
207,948.3,0.0,0.0
208,947.2,0.0,0.0
209,946,0.0,0.0
210,944.8,0.0,0.0
211,943.7,0.0,0.0
212,942.5,0.0,0.0
213,941.3,0.0,0.0
214,940.2,0.0,0.0
215,939,0.0,0.0
216,937.8,0.0,0.0
217,936.7,0.0,0.0
218,935.5,0.0,0.0
219,894.2,0.0,0.0
220,893,0.0,0.0
221,891.8,0.0,0.0
222,851.9,0.0,0.0
223,849.5,0.0,0.0
224,848.2,0.0,0.0
225,847,0.0,0.0
226,845.8,0.0,0.0
227,844.5,0.0,0.0
228,843.3,0.0,0.0
229,842.1,0.0,0.0
230,840.8,0.0,0.0
231,839.6,0.0,0.0
232,838.4,0.0,0.0
233,837.1,0.0,0.0
234,835.9,0.0,0.0
235,834.7,0.0,0.0
236,833.4,0.0,0.0
237,832.2,0.0,0.0
238,830.9,0.0,0.0
239,829.7,0.0,0.0
240,828.4,0.0,0.0
241,827.2,0.0,0.0
242,825.9,0.0,0.0
243,824.7,0.0,0.0
244,823.4,0.0,0.0
245,822.2,0.0,0.0
246,700,0.0,0.0
247,819.7,0.0,0.0
248,818.4,0.0,0.0
249,817.2,0.0,0.0
250,815.9,0.0,0.0
251,814.6,0.0,0.0
252,850.7,0.0,0.0
253,853.2,0.0,0.0
254,890.7,0.0,0.0
255,854.4,0.0,0.0
256,889.5,0.0,0.0
257,888.3,0.0,0.0
258,887.1,0.0,0.0
259,885.9,0.0,0.0
260,884.7,0.0,0.0
261,883.5,0.0,0.0
262,882.3,0.0,0.0
263,881.1,0.0,0.0
264,879.9,0.0,0.0
265,878.7,0.0,0.0
266,877.5,0.0,0.0
267,876.2,0.0,0.0
268,875,0.0,0.0
269,873.8,0.0,0.0
270,872.6,0.0,0.0
271,871.4,0.0,0.0
272,870.2,0.0,0.0
273,869,0.0,0.0
274,867.8,0.0,0.0
275,866.6,0.0,0.0
276,865.4,0.0,0.0
277,864.1,0.0,0.0
278,862.9,0.0,0.0
279,861.7,0.0,0.0
280,860.5,0.0,0.0
281,859.3,0.0,0.0
282,858,0.0,0.0
283,856.8,0.0,0.0
284,855.6,0.0,0.0
285,820.9,0.0,0.0
286,670.4,0.0,0.0
287,698.7,0.0,0.0
288,453.5,0.0,0.0
289,472,0.0,0.0
290,470.6,0.0,0.0
291,469.2,0.0,0.0
292,467.7,0.0,0.0
293,466.3,0.0,0.0
294,464.9,0.0,0.0
295,463.5,0.0,0.0
296,462,0.0,0.0
297,460.6,0.0,0.0
298,457.8,0.0,0.0
299,456.3,0.0,0.0
300,454.9,0.0,0.0
301,452,0.0,0.0
302,697.3,0.0,0.0
303,450.6,0.0,0.0
304,449.2,0.0,0.0
305,446.3,0.0,0.0
306,444.9,0.0,0.0
307,443.5,0.0,0.0
308,442,0.0,0.0
309,440.6,0.0,0.0
310,439.1,0.0,0.0
311,437.7,0.0,0.0
312,436.3,0.0,0.0
313,434.8,0.0,0.0
314,433.4,0.0,0.0
315,473.4,0.0,0.0
316,474.8,0.0,0.0
317,476.3,0.0,0.0
318,477.7,0.0,0.0
319,515.8,0.0,0.0
320,514.3,0.0,0.0
321,513,0.0,0.0
322,511.5,0.0,0.0
323,510.1,0.0,0.0
324,508.7,0.0,0.0
325,507.3,0.0,0.0
326,505.9,0.0,0.0
327,504.5,0.0,0.0
328,503.1,0.0,0.0
329,500.3,0.0,0.0
330,498.9,0.0,0.0
331,497.5,0.0,0.0
332,494.6,0.0,0.0
333,493.2,0.0,0.0
334,491.8,0.0,0.0
335,490.4,0.0,0.0
336,489,0.0,0.0
337,487.6,0.0,0.0
338,486.2,0.0,0.0
339,484.8,0.0,0.0
340,483.3,0.0,0.0
341,481.9,0.0,0.0
342,480.5,0.0,0.0
343,479.1,0.0,0.0
344,432,0.0,0.0
345,430.5,0.0,0.0
346,429.1,0.0,0.0
347,382.4,0.0,0.0
348,379.4,0.0,0.0
349,377.9,0.0,0.0
350,376.5,0.0,0.0
351,375,0.0,0.0
352,373.5,0.0,0.0
353,372,0.0,0.0
354,370.5,0.0,0.0
355,369,0.0,0.0
356,367.5,0.0,0.0
357,366,0.0,0.0
358,364.5,0.0,0.0
359,363,0.0,0.0
360,361.5,0.0,0.0
361,360,0.0,0.0
362,358.5,0.0,0.0
363,357,0.0,0.0
364,355.5,0.0,0.0
365,352.5,0.0,0.0
366,351,0.0,0.0
367,349.5,0.0,0.0
368,348,0.0,0.0
369,346.5,0.0,0.0
370,345,0.0,0.0
371,343.5,0.0,0.0
372,340.4,0.0,0.0
373,380.9,0.0,0.0
374,383.9,0.0,0.0
375,427.6,0.0,0.0
376,385.3,0.0,0.0
377,426.2,0.0,0.0
378,424.7,0.0,0.0
379,423.3,0.0,0.0
380,421.9,0.0,0.0
381,420.4,0.0,0.0
382,419,0.0,0.0
383,417.5,0.0,0.0
384,414.6,0.0,0.0
385,413.1,0.0,0.0
386,410.2,0.0,0.0
387,408.8,0.0,0.0
388,407.3,0.0,0.0
389,405.9,0.0,0.0
390,404.4,0.0,0.0
391,403,0.0,0.0
392,401.5,0.0,0.0
393,400,0.0,0.0
394,398.6,0.0,0.0
395,397.1,0.0,0.0
396,395.6,0.0,0.0
397,394.2,0.0,0.0
398,391.2,0.0,0.0
399,389.8,0.0,0.0
400,388.3,0.0,0.0
401,386.8,0.0,0.0
402,517.2,0.0,0.0
403,520,0.0,0.0
404,521.4,0.0,0.0
405,647.3,0.0,0.0
406,643.2,0.0,0.0
407,641.8,0.0,0.0
408,640.4,0.0,0.0
409,639.1,0.0,0.0
410,637.7,0.0,0.0
411,636.3,0.0,0.0
412,635,0.0,0.0
413,633.6,0.0,0.0
414,632.2,0.0,0.0
415,630.9,0.0,0.0
416,629.5,0.0,0.0
417,626.8,0.0,0.0
418,625.4,0.0,0.0
419,624,0.0,0.0
420,622.6,0.0,0.0
421,621.3,0.0,0.0
422,619.9,0.0,0.0
423,618.5,0.0,0.0
424,617.1,0.0,0.0
425,615.8,0.0,0.0
426,614.4,0.0,0.0
427,613,0.0,0.0
428,611.6,0.0,0.0
429,610.3,0.0,0.0
430,608.9,0.0,0.0
431,645.9,0.0,0.0
432,648.6,0.0,0.0
433,606.1,0.0,0.0
434,650,0.0,0.0
435,696,0.0,0.0
436,694.7,0.0,0.0
437,693.3,0.0,0.0
438,692,0.0,0.0
439,687.9,0.0,0.0
440,686.6,0.0,0.0
441,685.2,0.0,0.0
442,683.9,0.0,0.0
443,677.1,0.0,0.0
444,675.8,0.0,0.0
445,674.4,0.0,0.0
446,671.7,0.0,0.0
447,970.5,0.0,0.0
448,667.7,0.0,0.0
449,666.3,0.0,0.0
450,665,0.0,0.0
451,663.6,0.0,0.0
452,662.2,0.0,0.0
453,660.9,0.0,0.0
454,659.5,0.0,0.0
455,658.2,0.0,0.0
456,655.4,0.0,0.0
457,654.1,0.0,0.0
458,652.7,0.0,0.0
459,651.3,0.0,0.0
460,607.5,0.0,0.0
461,604.8,0.0,0.0
462,524.2,0.0,0.0
463,564.6,0.0,0.0
